xMin 0.0 xMax 20.0 yMin 0.0 yMax 10.3923048454133 zMin 0.50 zMax 22.0
Particles 3480
id	x-position	y-position	z-position	radius
1847	18.1786048929322	7.53134150248938	9.12405605725541	0.5
1848	14.2605693430166	6.79271931213571	12.65052530933	0.5
1849	2.47283338091288	5.10874509872569	5.38827203064815	0.5
1850	1.70511995836717	1.87425286469088	10.5828214016749	0.5
1851	10.3441108406629	6.60495785088341	20.2666130612773	0.5
1852	14.9066215281483	1.20860274612676	10.5658591805408	0.5
1853	8.15331193019049	9.76411278500576	8.63813023960016	0.5
1854	18.6867411731067	0.401105075883608	17.5877039368606	0.5
1855	6.25895793575056	1.83309546362024	4.30156008377241	0.5
1856	11.1767434744588	5.34158039100796	3.5778516177763	0.5
1857	10.4428536151629	6.58727125880725	4.61537392892746	0.5
1858	8.56442795685934	3.6553194923848	5.95522957230668	0.5
1859	19.5652619037124	6.91292328684103	19.5330677045532	0.5
1860	13.6641527735847	1.45213318939849	15.9794144589938	0.5
1861	9.45003914454754	8.6314851603212	5.61446883968191	0.5
1862	3.86624076637803	7.1753547158179	3.29939031050895	0.5
1863	10.5405402743595	10.0912718731802	5.30351283500289	0.5
1864	5.73954028929905	8.02117241420973	10.0205225480224	0.5
1865	6.54910887194743	4.14167123553813	13.0751665907317	0.5
1866	16.7248034814157	2.82030491091315	14.8223719660876	0.5
1867	19.0186102146879	6.56103593243355	17.6828780880631	0.5
1868	0.586325502489599	5.59838955800696	4.18494032268835	0.5
1869	13.5160825870489	9.93255019814436	13.045572173101	0.5
1870	10.0869159263596	1.38420588509271	10.8404671935751	0.5
1871	0.330435184853853	6.64657966417517	16.6322069765338	0.5
1872	12.7018420233309	4.60753261499125	20.3139952828772	0.5
1873	7.58877554148358	0.7116317568245	6.15119350975766	0.5
1874	8.59326716652251	9.18436020285194	5.15940775779772	0.5
1875	0.632393540710438	3.59625679249526	20.4079221946712	0.5
1876	11.7262882950207	4.69218145454922	15.4109239800039	0.5
1877	4.72834466740467	8.89637851997593	10.1343421927176	0.5
1878	6.41740886280397	4.93504926166707	15.507571784797	0.5
1879	0.0179572171555617	4.22910738471987	19.7794708753436	0.5
1880	5.655338427962	1.28235244570122	14.5296732455718	0.5
1881	17.1478057648446	6.17418323157794	7.05755505249866	0.5
1882	11.241609199595	4.39879038648331	17.5756405759162	0.5
1883	15.5216102880508	3.92363731000139	10.4076230757058	0.5
1884	8.1375606865729	8.26120905473142	15.8048418603466	0.5
1885	13.2591782475538	7.44498667454976	16.2761883859304	0.5
1886	10.183185347502	6.57993125191315	18.2650741019966	0.5
1887	10.5919690101112	9.67955744828773	14.5654085004763	0.5
1888	18.0197201513204	4.10196354380494	14.8103775491851	0.5
1889	11.9067447839731	0.56649462333726	18.6928020832467	0.5
1890	2.15051644757884	7.75712161162771	1.4750976074123	0.5
1891	2.1730844848677	7.72128071782029	16.4200315239006	0.5
1892	8.54376376765708	4.53555032615192	11.6202795647099	0.5
1893	7.24476411327783	9.97201991453032	5.42890430849879	0.5
1894	11.7636236725824	8.8991339019011	18.6310480199158	0.5
1895	5.07939756588217	1.16582772033481	12.3353526871407	0.5
1896	5.48913349814618	3.34712266504475	11.5661813889124	0.5
1897	4.24925712355141	3.22612250595836	6.76780814932927	0.5
1898	1.28865988322471	9.30837542848505	15.343369006718	0.5
1899	5.58078565445851	2.26352806183907	13.5624691050414	0.5
1900	0.455796467502353	9.632475618598	11.0424610731481	0.5
1901	14.4367312092246	5.25335643826563	14.270357544912	0.5
1902	2.46761533814288	2.27786130284059	15.2445104782198	0.5
1903	13.2217426670979	2.78874221779403	4.36124288553911	0.5
1904	17.8701101270678	0.0936627746356115	14.4827439632568	0.5
1905	18.1956332063998	9.6275893473279	15.045356607228	0.5
1906	18.6977254426133	7.56436658882107	8.17287021860671	0.5
1907	13.1795480773465	7.61292303816347	15.2929269325845	0.5
1908	0.412170564523844	9.35861895561679	14.8372324989233	0.5
1909	19.0697236585561	6.5192773007507	11.1574424164269	0.5
1910	16.3874515465083	3.62979398204456	20.5166852665288	0.5
1911	16.3107759761556	6.06594951670895	4.13938213695533	0.5
1912	5.55442575209504	0.728098796243507	8.00708132894769	0.5
1913	1.81155628619979	1.88218880649809	9.57723059297167	0.5
1914	5.5023149678841	0.68342130841383	10.7646185207961	0.5
1915	9.77720857953002	3.49558192077563	15.0304387380236	0.5
1916	10.2927681047077	6.8186623844251	17.1599913020239	0.5
1917	3.0480848966246	10.2363963819142	4.1576423888218	0.5
1918	14.0118432900698	9.26718622762925	15.1152692367175	0.5
1919	11.3627476526268	1.96645592353108	1.7893287273709	0.5
1920	8.59036280294624	2.50303809666888	15.8251590939927	0.5
1921	9.40863730608721	2.05493461104534	2.8966234967955	0.5
1922	9.04016708015333	9.51553807459941	3.17074328085872	0.5
1923	14.0873828120238	10.1996707309072	14.7217377718991	0.5
1924	12.3133876150593	3.24475434509486	7.89966505174282	0.5
1925	6.38804485478226	8.82669648368222	14.8900616032682	0.5
1926	16.0097568040893	2.83853311970793	19.6059281568963	0.5
1927	4.23254424762978	3.02322745772325	17.4680291286386	0.5
1928	4.72145852170163	7.53822627735254	9.94748361556187	0.5
1929	10.2913486081012	9.61674289352072	10.8438772356441	0.5
1930	2.02771314294701	7.73828875349294	7.23225630590062	0.5
1931	1.7639585286332	6.28935983475587	14.8167098717868	0.5
1932	15.958507519474	2.92324794490664	16.3837789561115	0.5
1933	6.60415152414936	4.01963567833387	10.3482259859039	0.5
1934	10.5375705289156	1.690795884622	9.25588043158494	0.5
1935	8.77232835767521	9.54005409867134	6.87093024696111	0.5
1936	3.39965846053416	8.09848026056313	16.1268450461227	0.5
1937	4.54269412311734	6.88730443277513	11.5668320419475	0.5
1938	14.2011739640815	5.32232579080087	7.2512544049321	0.5
1939	1.12762332254228	6.75049340470865	8.79789190026993	0.5
1940	12.7635149011919	3.7711967899217	16.5496003564252	0.5
1941	2.23033499461917	4.55468070244794	6.83487624052573	0.5
1942	3.9246836744647	0.801795483251019	12.323902414368	0.5
1943	5.36223643378884	8.0687853696597	5.75715028534351	0.5
1944	7.42539462941411	5.18584298082299	16.0284243902412	0.5
1945	10.2063988295656	2.8850026260293	3.4727788348383	0.5
1946	7.90766304683663	8.05405860939888	17.6407282243546	0.5
1947	2.74856217333842	8.90783228939584	11.5901165121761	0.5
1948	8.78808197934176	9.15129793810866	20.5118762324466	0.5
1949	17.6399450770565	6.2180203452494	11.3972445923474	0.5
1950	2.1958205998928	8.46612210649594	18.8066228868836	0.5
1951	19.0467767284653	4.07523437178016	2.44509186907378	0.5
1952	12.2528147933297	10.3570077243478	14.333474945011	0.5
1953	7.97453675297347	6.1177574521168	6.19272020083033	0.5
1954	2.20385223996242	2.27178883345168	17.9479311826077	0.5
1955	1.39070485171957	1.88203324826641	16.9581621626916	0.5
1956	13.6870077398475	3.96222317236505	18.4191935809307	0.5
1957	7.43165500988762	6.92423373194933	6.99228557006956	0.5
1958	7.60537288442944	8.08334775266567	7.98484510674058	0.5
1959	11.6132955709729	4.5136367777185	16.5865901773693	0.5
1960	5.33393211801874	2.91410175411151	2.77205678352232	0.5
1961	13.3121889177866	7.39397753238913	12.8257928336377	0.5
1962	13.276788611715	6.75954099080766	4.22322637597826	0.5
1963	8.44049292035035	0.278438774517849	17.8053909453198	0.5
1964	1.82635228563806	1.55021796874927	1.48781783447379	0.5
1965	16.4893647953171	5.62383110925627	13.7105133742241	0.5
1966	3.5962239088023	6.01902262282592	2.19821019779656	0.5
1967	16.5175261959777	4.00166633078418	16.6708753246548	0.5
1968	16.0796984121631	8.80253343762786	19.9331077155619	0.5
1969	14.5806433618094	1.63531938789442	3.35810387216154	0.5
1970	17.1796421661434	4.13528501905332	12.7285711538169	0.5
1971	13.386331109242	5.10633125994533	14.1762612356327	0.5
1972	9.64589075186691	9.30219484703377	17.9379956860583	0.5
1973	19.4269482892681	2.51898623645907	3.64808013807826	0.5
1974	6.27259188307798	5.11509166577033	8.38875223303191	0.5
1975	0.491133504101954	4.5262111939838	16.0111640600003	0.5
1976	12.0322552988775	0.521022490255607	6.67429060439553	0.5
1977	1.74808816203121	2.97659378107638	18.6059373362809	0.5
1978	16.5017021392302	1.02847369667866	15.6935229598863	0.5
1979	0.743521016766887	3.23469145408524	4.08751745303999	0.5
1980	16.5164443078522	8.90508603258043	4.68711244352392	0.5
1981	1.99091469150701	7.75398139441746	15.3131487666547	0.5
1982	1.07471803232355	4.45694787002467	7.99703697073878	0.5
1983	16.0993651469041	8.1068675765594	2.64123803127297	0.5
1984	4.28256542346495	9.64549137930127	6.03475468202351	0.5
1985	6.17073237055528	6.13591978840811	8.79148580658708	0.5
1986	5.6901926621813	2.41862248594985	3.57667639003348	0.5
1987	9.29396788295508	9.9064358164149	10.4488566179309	0.5
1988	15.5475841971429	3.31475603149775	4.21700254722068	0.5
1989	14.8185437114586	7.58145423474001	18.5557943152685	0.5
1990	8.03075893718043	5.47343015644697	11.9673562602329	0.5
1991	19.4380323664079	5.51038736781406	11.5478788083406	0.5
1992	17.5518922707518	3.52991229583466	8.41183911014631	0.5
1993	17.5050439373683	5.49928174148825	7.76740460170376	0.5
1994	6.49692169592416	8.37098721119348	4.12098545414111	0.5
1995	4.16097370406712	6.16637571359728	8.85517554076457	0.5
1996	5.53814285439669	5.75525600543439	9.69389925557401	0.5
1997	5.60036025621589	7.02168144076165	10.0830062200778	0.5
1998	10.1518629357533	9.15791142562665	4.80348085505496	0.5
1999	10.7679360815178	2.78338234485765	8.75205601398912	0.5
2000	3.70783778445353	9.40813921989802	16.7753948837936	0.5
2001	7.70144034862872	5.44376876823848	15.0985266037554	0.5
2002	7.50972036721704	7.58756669701442	6.18612401618302	0.5
2003	17.772952323861	4.0735449131843	5.05758844098912	0.5
2004	19.3066671452653	5.12267531666321	13.5574189692921	0.5
2005	1.18920528838512	5.68327003429414	12.8150992929992	0.5
2006	15.9321719731567	6.58589091307922	3.14843476998875	0.5
2007	13.4957944405888	0.489701415656745	12.3659934905299	0.5
2008	18.0106726292301	9.71455316800619	6.806050769492	0.5
2009	12.9121674472909	2.75060266691918	12.9341768345464	0.5
2010	16.0490911882049	2.08043436498601	1.39548773870616	0.5
2011	11.77361234432	5.3570049391826	17.1946785422824	0.5
2012	12.818450039642	10.3754020662951	19.1969573819866	0.5
2013	5.58638834285425	10.0921217988056	4.50437582288655	0.5
2014	17.7010812568078	5.26055372574794	6.37037700044226	0.5
2015	19.2640292073262	9.00792086615515	19.5853711639653	0.5
2016	19.1267050696135	5.30303495089048	8.82487523824663	0.5
2017	9.26288006140094	2.86583096031578	5.9169726627951	0.5
2018	5.69821542335322	5.14032962828446	14.7848229425718	0.5
2019	4.57290126861924	7.27395285736745	15.9948658766615	0.5
2020	4.99313575355269	4.39238302529844	5.52311829299284	0.5
2021	2.81341510994291	7.02992641014239	10.1112262236507	0.5
2022	19.0665525517312	1.18406866527028	8.31196717310924	0.5
2023	6.90757569680483	2.34363267364229	15.8670546367725	0.5
2024	12.9923386616133	7.8476653560137	7.12455991612423	0.5
2025	15.4397079325805	0.319393944196715	5.88331690603232	0.5
2026	18.2035498978289	6.62729144384304	2.84604368074347	0.5
2027	6.89868744485993	7.95622615077794	8.69120895738195	0.5
2028	6.76225078975652	0.186239006593299	6.46860129687727	0.5
2029	10.5082896209372	2.07644978350322	7.17717841047052	0.5
2030	3.08810220381281	6.35488365815756	20.0160264336587	0.5
2031	8.19850851184482	7.29051739392914	4.07150699829861	0.5
2032	2.91546290360388	7.73182297822869	6.6662971744762	0.5
2033	11.9806677563485	2.81823527568007	1.51131307474086	0.5
2034	11.1954289263621	6.7417293939503	3.88907344304889	0.5
2035	4.12858772460103	1.84523817511269	5.96906945609139	0.5
2036	13.9397126853409	8.89474709077161	3.19644919926753	0.5
2037	16.5981924536929	5.31603393823079	11.5569031586586	0.5
2038	13.3240231321513	2.66537256233276	8.07307404143225	0.5
2039	6.23342951089948	9.43986486878922	7.02856703874738	0.5
2040	0.233414856213074	9.65120325727391	5.4202250326226	0.5
2041	3.94541567742275	7.87667927397026	17.0249471346653	0.5
2042	13.2131138743231	10.3720768507005	7.29219886580686	0.5
2043	17.117340751958	4.91115579795123	14.1324155193831	0.5
2044	11.0148223539583	3.76836874800048	6.0500619918576	0.5
2045	10.8287740731955	7.61435779275683	13.353101339853	0.5
2046	6.76355177770308	1.33079516117928	2.96327918347868	0.5
2047	13.1655102600092	3.81788269214249	17.4879393960994	0.5
2048	1.05174934206086	0.0253990825966885	12.362278033355	0.5
2049	10.0596713331713	9.39542651262505	6.46730345031448	0.5
2050	11.9383983876265	1.25181739147072	11.4927387034405	0.5
2051	5.4281241725981	4.27787058430551	13.159670188165	0.5
2052	17.5113859617783	2.26808920942053	9.42915071586004	0.5
2053	0.488868548151262	2.43354298571223	20.4776512433169	0.5
2054	8.70434233510747	5.27311038724545	17.0942875009934	0.5
2055	11.4559426042914	8.70831606008888	12.299844344194	0.5
2056	4.15399357485018	1.95645293138262	7.26341889040972	0.5
2057	19.7569718294721	8.34761952046518	8.52388925208372	0.5
2058	1.2302048626624	4.56745383082927	12.5614923172429	0.5
2059	14.2971253281161	3.87298563606133	9.66862209534826	0.5
2060	11.5281589383102	4.06502197544374	18.5905946409468	0.5
2061	14.9019078943017	3.90907972600014	4.95515160989901	0.5
2062	6.33283035298502	4.01481326081217	11.8861468723394	0.5
2063	19.8711975588636	0.949187941576648	18.024409231835	0.5
2064	6.21878239950845	4.11443776271233	1.64965431644089	0.5
2065	13.0859468853064	9.36505253960662	14.2448413089589	0.5
2066	7.55146219728867	4.06871069746417	8.78068241987804	0.5
2067	16.3337147881641	4.6226500316971	10.825241820834	0.5
2068	16.0233626305596	1.57367718539457	4.4581968130493	0.5
2069	13.2291610084068	1.09335639006854	15.1047038809926	0.5
2070	9.0114325182605	1.88112227302184	12.1732345077125	0.5
2071	15.5890488702681	5.75471335719326	2.64563856696464	0.5
2072	12.7190106069912	1.54921205250137	5.00162271636787	0.5
2073	15.6493598431615	3.00486441529171	14.8671162804523	0.5
2074	14.2708520777128	2.26614093955044	5.88236812574583	0.5
2075	0.136338230731482	1.92088002425597	2.56062664638247	0.5
2076	13.1210647988554	4.83509684653433	4.03647499401471	0.5
2077	7.31476966462611	7.52064035782577	9.91584567950422	0.5
2078	11.3849657069198	6.38675043664285	14.6306095828826	0.5
2079	14.1355537395648	7.47640226554962	2.58992390596351	0.5
2080	10.8207823295652	0.905308892159654	11.4132601271782	0.5
2081	18.4700656932457	8.79763521210345	10.9637580985513	0.5
2082	12.9551237680294	9.51478761053526	15.3008960204372	0.5
2083	9.4914648010443	0.870301110846895	2.29587416333211	0.5
2084	1.67463900566016	7.75476165762941	13.1326208607589	0.5
2085	0.818944531145939	4.35832356050234	6.0782989655908	0.5
2086	15.9054649836963	6.05912162703157	7.93616686340152	0.5
2087	16.2848957585623	3.1499907858648	3.24454419759341	0.5
2088	18.8159382467993	10.0119313301507	19.3493880802534	0.5
2089	6.05733164480486	8.18957575270239	18.3497534890203	0.5
2090	3.45154219269866	7.16395143657428	12.1031211064015	0.5
2091	4.4793288529391	2.07529859870934	17.0609907077885	0.5
2092	11.5279416178037	7.18135773766167	19.0757777769953	0.5
2093	13.9120014345542	3.40906204392624	13.1391792668728	0.5
2094	13.3212992889621	10.3629929710628	14.0813516888618	0.5
2095	5.1541253143938	7.08049272062837	20.5166079284538	0.5
2096	6.43961482952647	6.73646638751186	13.8778376203692	0.5
2097	15.9773581223984	7.51498227852188	1.4426768983565	0.5
2098	13.8353676602732	2.44154834049578	19.7285675716257	0.5
2099	5.97774020108877	4.36480295493091	16.5273996169253	0.5
2100	2.0982202366718	0.78909958291523	17.9391197098859	0.5
2101	5.67087784215179	1.78580589001258	8.5024448910494	0.5
2102	6.36092123157014	2.93697650882194	1.47126799058886	0.5
2103	18.5085254996738	1.8581441648249	8.9408369011755	0.5
2104	15.2721199708615	7.60165737476708	3.2549364187125	0.5
2105	16.7937687036665	1.56157948124688	7.22324989724354	0.5
2106	14.8244408128089	0.103544589199018	17.987783800682	0.5
2107	3.09521418102982	9.1362997195807	9.28648493176716	0.5
2108	15.1557775735585	3.95204451728171	18.6303315811335	0.5
2109	9.45794474180336	0.57163530789046	5.23226698785911	0.5
2110	15.5916212316168	8.82748518721387	14.0544979815488	0.5
2111	14.034020902708	5.57803554303011	19.661308651416	0.5
2112	19.6448345209344	7.39484626418407	8.85279270526864	0.5
2113	3.80662947671234	2.66073252582226	1.658040620438	0.5
2114	11.1168060547627	1.78704900342838	16.1330803074564	0.5
2115	8.24400917779042	7.33555996367951	10.7612868271068	0.5
2116	3.00127263836646	1.95356853642218	11.6659267786501	0.5
2117	9.47053765074393	7.1447202088949	16.1000773626929	0.5
2118	6.37253436370534	1.36142318509567	17.461690933387	0.5
2119	17.5854543771081	9.09372913201157	15.6413651733631	0.5
2120	12.9638522738329	1.47075104529271	2.50871670461807	0.5
2121	7.40886638706773	9.69475732999799	20.504036657999	0.5
2122	8.54272422890297	3.90700464913876	8.39229836695705	0.5
2123	18.0633191149008	4.51440763215778	7.70265395288947	0.5
2124	15.8968483136728	2.89220402116855	6.73925151679495	0.5
2125	11.6024801926541	1.85652266588784	12.3065434431871	0.5
2126	14.7898012562468	5.65048391922115	11.382690683555	0.5
2127	6.41508129863143	2.32098371277189	19.6317019042008	0.5
2128	8.62300591964736	9.28752535022395	9.38617605474636	0.5
2129	10.8629330566316	8.39607637257374	15.6054918870131	0.5
2130	18.1379359579348	9.82161373732921	1.77339391111008	0.5
2131	6.89074589210655	9.5043714947444	2.77803302074046	0.5
2132	15.6157244015741	3.41970890661004	13.8845079241754	0.5
2133	18.9615656141621	7.16023959237755	7.0742981574678	0.5
2134	17.7324973066658	4.65130373332736	20.3381107591583	0.5
2135	7.44839521020537	5.56369612550005	2.83595374843671	0.5
2136	0.18042165513601	6.68257210684102	18.7736502829501	0.5
2137	12.3881418839121	0.854656306494857	4.35280013060554	0.5
2138	18.3940751916043	3.57001745199264	7.69925163697844	0.5
2139	17.7671508687202	4.64106236735517	9.84496645284134	0.5
2140	4.40949377108181	5.84853497880754	13.9790084637308	0.5
2141	14.9727458248066	2.58221816657816	1.97123090914786	0.5
2142	4.41540395721736	9.75457351202345	17.526568412181	0.5
2143	13.2286873425281	2.7536509380076	18.8625273484472	0.5
2144	10.9168530055359	9.78663064350871	19.9887908996873	0.5
2145	0.25201379682156	8.59427961529673	18.0948432990062	0.5
2146	19.3980524999987	0.609850777531475	7.50654193889952	0.5
2147	16.9089958493114	7.86982932201369	16.6053529365487	0.5
2148	6.50047317807383	10.2983576418391	18.9446000488816	0.5
2149	19.1285345747597	5.99901727030547	12.8269370761391	0.5
2150	3.43855228144401	9.16167919691767	6.45915626513485	0.5
2151	16.187969709952	6.1917939712757	10.6671371105358	0.5
2152	7.56850841556622	4.9982590035738	17.1289712119501	0.5
2153	4.00327412545865	10.0692155259546	19.1529626348938	0.5
2154	5.52096489098832	7.34611096934472	15.4508985152031	0.5
2155	0.666756984037412	5.85985688875515	15.1292686753157	0.5
2156	14.2129497881634	9.0079295861732	4.41089640465546	0.5
2157	2.58218437121216	1.84693024589099	4.43243424067463	0.5
2158	11.6939345623188	5.02245603566598	2.15002046932298	0.5
2159	8.2344277437541	2.93913212838934	2.43586758040183	0.5
2160	15.5852092795274	0.647937545562681	4.85845784391128	0.5
2161	4.38476024475273	5.82503856549603	12.0165198964378	0.5
2162	10.3929685290145	5.52057707106868	10.050765008713	0.5
2163	11.3942157200281	5.4905679636116	20.1863889923274	0.5
2164	2.80322241123149	1.36692405493724	5.38036831955269	0.5
2165	16.1717409777368	9.76308843235565	9.60604482265969	0.5
2166	17.1708047975644	1.12936626172029	10.5879390670694	0.5
2167	12.6079872718561	4.80136499881012	13.3190193761397	0.5
2168	18.6367399555909	8.07611833056757	19.3180357673586	0.5
2169	7.02888436007033	7.76370007739981	11.1498441685653	0.5
2170	10.1717765061451	9.47333247045604	19.3598623433536	0.5
2171	8.58453601148114	7.19254390262345	15.5102312665963	0.5
2172	18.0024276138574	9.91879101517132	18.0362382124639	0.5
2173	9.90857409879672	8.04085569836085	17.9738517299732	0.5
2174	2.85104494263482	6.21233549949656	14.1234488593727	0.5
2175	18.3819557491172	9.77286647076956	4.6043812887525	0.5
2176	4.21413133180246	1.11505896580292	16.9401957488134	0.5
2177	3.97674563121605	7.20297167704788	8.50725802112851	0.5
2178	5.66680741368836	8.71968882617844	7.76419030003099	0.5
2179	4.43762592841581	2.85254134664357	5.39904400018639	0.5
2180	4.59531931459004	4.30283562591925	19.61400556997	0.5
2181	15.2858831204591	7.33386143745306	13.9033370366399	0.5
2182	2.47124522728175	10.252050726564	13.5109926459507	0.5
2183	12.1502201289837	8.86955414620433	6.57600786416347	0.5
2184	1.9553590969722	0.115627651722657	2.56261704641541	0.5
2185	18.1073199975451	10.0341310108208	9.79626023658334	0.5
2186	5.50359113278311	4.82904227377905	17.9339725585173	0.5
2187	8.48093816607312	8.20040454644639	16.7667807946375	0.5
2188	4.20324293157507	3.90264900934765	18.0664213657454	0.5
2189	11.3097443301375	0.718071574319594	13.7008932845649	0.5
2190	16.7778708721315	0.798873627566577	18.6328327827628	0.5
2191	0.0666932534608903	4.07813865939467	11.9502635411607	0.5
2192	1.7982930773646	5.18142829245373	17.5517175813253	0.5
2193	7.88186223465552	8.33928910946385	10.2852765147378	0.5
2194	4.71742010301931	5.13844964892643	15.002600491446	0.5
2195	8.89018314019006	6.84072015884264	13.3870367797539	0.5
2196	5.84476964900654	3.68148533857514	3.64348938465814	0.5
2197	4.47792303320466	3.04653031996432	16.4485142716759	0.5
2198	18.7562037281947	0.654793723918244	1.45812827714424	0.5
2199	4.31222087327048	5.8294455883759	9.86267153047549	0.5
2200	19.2203963462767	5.90643075511364	2.84179061978538	0.5
2201	3.29285830844188	1.09644502785071	16.3897094832922	0.5
2202	2.67426232086861	8.09036895802742	12.2331524132272	0.5
2203	14.0411835685602	4.73730561865256	3.4874423203502	0.5
2204	13.0993149390189	9.1243571696731	10.9788581979341	0.5
2205	11.8633335426829	2.54267814108474	9.63992449111369	0.5
2206	8.74826043306675	5.4615717454787	6.33315199148478	0.5
2207	15.8457321004911	2.30433747958958	10.1279609413844	0.5
2208	17.0543403583832	2.68585757300493	6.96874545653936	0.5
2209	5.26024973255778	6.05595923896096	17.7730889533601	0.5
2210	17.0967627291693	7.94426214664928	20.3004819153843	0.5
2211	18.5199939244787	6.10548745358335	11.9423481649432	0.5
2212	6.25591581736587	9.64953342950058	5.13002701475675	0.5
2213	7.36843047793672	2.05355163368316	2.44624022284788	0.5
2214	7.43078678241662	9.29123779086144	6.84246324270436	0.5
2215	18.7672866386017	4.08992090013531	20.2291084409599	0.5
2216	0.931228532100867	3.80218407455514	5.21957853351862	0.5
2217	13.3674928095511	2.895234667788	13.8370889099923	0.5
2218	3.51387821440875	0.482824287071124	17.9617515512732	0.5
2219	10.7406716025532	7.34952223245346	15.5090036365725	0.5
2220	14.0569208468602	9.38739533682381	8.2456578656575	0.5
2221	14.8718335521283	4.55286596751208	15.9048741596211	0.5
2222	0.0229924586123513	9.14160762499507	15.9738410336523	0.5
2223	19.1132787986334	6.43088474120916	1.98446975494021	0.5
2224	6.96481023256799	3.07291956106399	8.79906129506102	0.5
2225	2.83770161850838	5.69260947710565	15.2658088716662	0.5
2226	8.50770181916758	5.3211537299881	16.0676656236792	0.5
2227	5.98063400993492	9.52963742382918	20.6220826637796	0.5
2228	19.7557143876575	8.22790614110142	10.8023546886576	0.5
2229	1.11102742866692	6.86673620488157	2.06133679674565	0.5
2230	1.06716214715776	0.702465266381092	7.5493232318001	0.5
2231	6.46792703716349	0.662306171144672	20.486552062978	0.5
2232	3.6475823611007	0.314994061819202	7.79843382625164	0.5
2233	8.41243275109799	1.91876964897199	14.8334447356562	0.5
2234	14.2014943889053	3.08808931200501	18.2794064974404	0.5
2235	10.3594904045525	3.37575277099571	20.6060161385994	0.5
2236	2.81340308169126	8.82537358249135	8.23567468522061	0.5
2237	8.33904295325706	5.30842525097411	10.2956436092282	0.5
2238	18.3078451044506	5.44980635964488	7.14251512808347	0.5
2239	6.33700772140667	7.69086975982175	7.4364758650309	0.5
2240	8.78234990186676	3.74122186165995	18.00682324839	0.5
2241	11.8079047265737	0.613616132155976	5.60451842316165	0.5
2242	19.1542097972803	1.69528320734687	9.77185175933388	0.5
2243	14.6199621809742	6.32029585846836	2.38246828507845	0.5
2244	3.92853905458216	7.17166995510956	20.5789435172144	0.5
2245	15.4966175359156	5.66584408418982	3.66296284680701	0.5
2246	12.9948444221507	4.76212544061926	2.51988229735613	0.5
2247	5.09742351130319	6.99326295732297	6.54517265823018	0.5
2248	15.7276296814172	5.14532466157228	15.4307881323241	0.5
2249	16.6610213743717	7.84364234031735	4.72154229359638	0.5
2250	12.5761140106438	5.88564831966075	10.2713596536184	0.5
2251	7.32988866805565	7.84542888790216	3.74466054356966	0.5
2252	7.2665162464323	0.951720425877437	12.4988949729307	0.5
2253	17.566100973493	9.47703345382006	17.2151869176814	0.5
2254	0.496788771791933	2.25388879191335	3.7807892287927	0.5
2255	8.99694232331943	0.31240568181802	6.54167766344273	0.5
2256	17.1039853218893	3.60477348903549	18.5672357597795	0.5
2257	15.5919768429473	9.15915725341894	10.8580115778322	0.5
2258	4.79511441656383	5.62042471846903	7.09802798797643	0.5
2259	8.86181438367376	4.51078916034062	14.1373396459862	0.5
2260	11.1329886076971	2.49191652823732	17.3362711859113	0.5
2261	19.1175098721121	4.47636087324267	4.90226357689874	0.5
2262	0.267309941861238	9.08459792250972	4.09818382677371	0.5
2263	14.2557427474576	9.61484104052405	19.3084673163691	0.5
2264	12.786694426017	2.97021431482889	15.8257226370816	0.5
2265	0.549458876984365	5.53018142838365	16.1242444629543	0.5
2266	0.45081466512774	10.1725950988686	8.04598165675886	0.5
2267	5.61479201810258	4.2406090030286	15.3446951519174	0.5
2268	16.3412195399193	0.499084516649403	6.65475317309692	0.5
2269	14.245676640221	1.25981706145697	9.43631143023714	0.5
2270	14.5970607867014	8.77381247276719	6.9621940554869	0.5
2271	12.0348571162465	0.768359786311596	16.0562470989797	0.5
2272	9.02760221659482	3.42248772877276	16.2061533558356	0.5
2273	12.8254328954005	8.62975246799228	1.78092428600583	0.5
2274	11.8231584603159	2.95044064100091	5.93696385769312	0.5
2275	5.089993989179	3.16780816225796	10.4903102236748	0.5
2276	15.452735943773	5.40130115525196	10.4688566477838	0.5
2277	13.3025352509729	6.90116970857056	7.39076627814144	0.5
2278	9.93530986052443	4.12940361615554	11.3571930016439	0.5
2279	6.68097958949279	8.17080915305828	12.0324276715128	0.5
2280	15.8838731665854	9.16312640620399	8.45904314553281	0.5
2281	10.3616358101222	3.81584704402	10.4210412960485	0.5
2282	19.6256190037215	9.55611930799854	9.75298039648758	0.5
2283	18.7963598690666	5.97260566915432	5.1515381081008	0.5
2284	18.3824898963406	5.65345321179151	8.24239672131457	0.5
2285	17.1340986749682	2.69953601195759	20.4368665048242	0.5
2286	8.96461259006705	7.16896553659039	5.06353153328846	0.5
2287	0.908940447753836	2.73805005679861	17.4498210705434	0.5
2288	4.44410943473131	0.854619823125221	8.56843549683149	0.5
2289	2.13419056125337	6.0684888837527	7.62066061970004	0.5
2290	4.33820922217705	9.02846075284372	9.15883897363252	0.5
2291	19.1020131269181	4.84113506738936	12.5449107440717	0.5
2292	18.6126446237522	7.39288044970646	14.7140756711995	0.5
2293	13.5738211714224	8.84748912396693	16.103573473441	0.5
2294	13.7264105118333	7.87723173961175	18.6089046071013	0.5
2295	9.05861372156944	3.1485530154843	18.8710944835628	0.5
2296	12.2019435336606	9.79927331358251	6.99736545568774	0.5
